character_id,name,race,class,level,region_id,profession_primary,profession_secondary,gold,achievement_points,household_id,guild_id,gender,age,birth_date,education_level,relationship_status,num_children
182,Zazzle Kaboombox,Goblin,Rogue,2,7,Tailoring,Enchanting,9362.3213,24032,136,,Male,30,1257-11-04,Basic,Married,1
9965,Durotan Saurfang,Orc,Hunter,3,7,Engineering,Engineering,35870.91,19991,136,4,Female,47,1391-08-04,Basic,Married,4
2945,Velen Starweaver,Draenei,Warrior,3,7,Tailoring,Tailoring,2584.9824,5562,136,,Female,31,1263-10-26,Basic,Married,0
183,Kurdran Anvilmar,Dwarf,Monk,4,2,Enchanting,Blacksmithing,7825.916,16394,137,5,Female,42,1270-03-28,Master,Single,0
185,Tirion Fordragon,Human,Mage,4,8,Tailoring,Blacksmithing,23869.484,22708,138,91,Female,45,1228-04-04,None,Divorced,1
187,Shandris Whisperwind,Night Elf,Warlock,78,7,Tailoring,Leatherworking,3187.6567,431,139,101,Female,55,1052-06-16,Basic,Married,1
188,Malfurion Moonwhisper,Night Elf,Hunter,10,6,Skinning,Alchemy,567.63062,5964,140,95,Female,36,1803-05-30,Master,Married,3
3121,Pathaleon Bloodsworn,Blood Elf,Paladin,2,6,Jewelcrafting,Engineering,190007.08,10444,140,5,Female,43,1131-11-23,Basic,Widowed,3
189,Tagar Ragetotem,Tauren,Warlock,31,7,Leatherworking,Leatherworking,5538.043,700,141,14,Male,52,1225-04-10,Advanced,Married,0
190,Liadrin Sunfury,Blood Elf,Shaman,1,9,Leatherworking,Skinning,7648.5425,18810,142,94,Male,68,1406-01-13,Basic,Single,1
8291,Sylvanas Windrunner,Undead,Warrior,1,9,Enchanting,Mining,103403.34,20138,142,26,Male,63,1362-05-20,Advanced,Divorced,0
192,Razlo Steelspark,Gnome,Demon Hunter,31,8,Tailoring,Leatherworking,6938.6284,15942,143,25,Female,40,1604-02-21,Basic,Divorced,3
195,Arthas Fordring,Human,Mage,1,2,Blacksmithing,Skinning,976.54645,20724,144,63,Male,34,1765-06-30,Advanced,Single,0
196,Lorna Menethil,Human,Warrior,18,3,Tailoring,Jewelcrafting,14305.199,11459,145,39,Female,56,1294-04-20,Advanced,Widowed,4
4234,Moira Wildhammer,Dwarf,Shaman,16,3,Herbalism,Mining,1729.6862,2008,145,,Male,45,1342-02-28,Basic,Single,0
4171,Yrel Crystalheart,Draenei,Paladin,1,3,Tailoring,Enchanting,7297.582,24883,145,95,Male,34,1401-03-16,Basic,Widowed,2
197,Varian Shaw,Human,Hunter,1,10,Mining,Engineering,302.88461,22102,146,,Male,42,1969-09-01,Advanced,Single,1
198,Uther Mograine,Human,Rogue,3,7,Skinning,Alchemy,680.88556,23046,147,19,Female,49,1647-05-27,Basic,Single,0
199,Kurdran Thunderbrew,Dwarf,Demon Hunter,1,2,Skinning,Enchanting,11716.873,9744,148,8,Male,40,1876-03-01,Advanced,Widowed,2
7720,Bolvar Crowley,Human,Hunter,1,3,Enchanting,Engineering,201048.13,10522,149,5,Female,32,1703-09-20,None,Single,0
201,Eitrigg Warsong,Orc,Shaman,1,3,Jewelcrafting,Blacksmithing,7579.1416,24456,149,15,Female,29,1562-01-16,Advanced,Single,3
202,Garona Blackrock,Orc,Paladin,40,7,Skinning,Jewelcrafting,2280.2668,24685,150,45,Male,41,1819-11-17,Basic,Single,1
203,Zul'jin Zandalari,Troll,Shaman,3,2,Jewelcrafting,Skinning,363.97324,22645,151,26,Female,35,1950-10-05,Basic,Married,0
204,Mathias Shaw,Human,Demon Hunter,4,7,Jewelcrafting,Herbalism,11588.885,22315,152,,Male,46,1212-05-05,None,Widowed,1
694,Gunther Menethil,Undead,Warrior,4,7,Herbalism,Jewelcrafting,143.85234,4811,153,19,Female,28,1759-05-13,Basic,Single,0
205,Tirion Prestor,Human,Hunter,1,7,Jewelcrafting,Mining,5610.6626,13887,153,98,Female,49,1789-09-29,None,Married,1
210,Anduin VanCleef,Human,Druid,1,6,Skinning,Herbalism,8126.1973,11701,154,5,Male,38,1787-05-18,Basic,Widowed,2
213,Arthas VanCleef,Human,Warrior,3,4,Leatherworking,Tailoring,6455.543,21343,155,63,Female,66,1220-11-09,Master,Single,3
214,Lor'themar Dawnsinger,Blood Elf,Hunter,2,2,Alchemy,Tailoring,932.86243,11779,156,21,Male,46,1671-08-12,None,Divorced,3
215,Moira Thunderbrew,Dwarf,Mage,2,3,Herbalism,Jewelcrafting,127.87462,13095,157,3,Male,48,1159-02-22,Basic,Married,0
4531,Razlo Mekkatorque,Gnome,Hunter,10,3,Enchanting,Leatherworking,65305.863,11495,157,92,Male,32,1139-11-14,Basic,Widowed,1
216,Zazzle Zapnozzle,Goblin,Paladin,3,2,Leatherworking,Leatherworking,165.93945,17563,158,63,Female,34,1898-01-31,Advanced,Widowed,2
219,Varian Menethil,Human,Warlock,2,3,Tailoring,Alchemy,1023.4731,23408,159,1,Male,26,1564-03-20,Advanced,Divorced,3
220,Anduin VanCleef,Human,Warlock,75,4,Skinning,Herbalism,5437.6597,7991,160,38,Male,37,2004-10-13,Basic,Married,1
222,Kurdran Thaurissan,Dwarf,Monk,1,4,Engineering,Tailoring,64471.082,15615,161,,Female,29,1839-12-18,None,Single,2
223,Orgrim Warsong,Orc,Monk,8,8,Blacksmithing,Jewelcrafting,2221.0374,23106,162,14,Female,79,1533-03-30,Basic,Married,2
224,Talanji Gurubashi,Troll,Shaman,3,2,Mining,Jewelcrafting,42428.188,4838,163,,Female,38,1710-03-28,None,Single,2
2604,Thrall Warsong,Orc,Paladin,41,2,Herbalism,Mining,2700.7944,4035,163,37,Male,39,1053-04-06,Basic,Married,3
225,Cairne Runetotem,Tauren,Druid,7,6,Jewelcrafting,Alchemy,388.23621,19308,164,56,Male,46,1616-01-01,Basic,Divorced,0
226,Fizzlebang Cogspinner,Gnome,Druid,8,3,Leatherworking,Enchanting,17439.045,6434,165,5,Female,36,1190-03-28,Advanced,Single,1
229,Tobias Starseeker,Worgen,Warlock,1,3,Skinning,Blacksmithing,2965.1223,19058,166,83,Male,58,1741-03-13,Basic,Single,4
2558,Jaina Prestor,Human,Warrior,19,3,Mining,Engineering,3065.9326,24728,166,97,Female,36,1466-03-19,Advanced,Single,0
230,Putress Blightcaller,Undead,Hunter,1,1,Blacksmithing,Jewelcrafting,2932.5979,938,167,103,Male,45,1510-09-20,Basic,Divorced,2
232,Lorna VanCleef,Human,Shaman,2,9,Engineering,Alchemy,878.05896,6707,168,73,Male,43,1573-05-14,Advanced,Married,1
509,Iridi Stormcaller,Draenei,Demon Hunter,10,5,Skinning,Leatherworking,744.34442,18912,169,25,Male,55,1264-02-09,Advanced,Married,2
233,Lilian Faol,Undead,Rogue,18,5,Blacksmithing,Blacksmithing,2370.1228,6149,169,3,Male,40,1234-02-22,Basic,Married,0
234,Falstad Anvilmar,Dwarf,Priest,8,7,Engineering,Tailoring,1287.0049,4221,170,61,Male,38,1265-08-07,Advanced,Single,0
1707,Durotan Doomhammer,Orc,Mage,1,8,Jewelcrafting,Tailoring,11145.495,14123,171,,Female,33,1765-06-08,Basic,Married,2
236,Illidan Moonwhisper,Night Elf,Priest,2,8,Enchanting,Skinning,1255.5112,15920,171,79,Male,59,1457-07-03,Advanced,Married,1
7685,Broll Starseeker,Night Elf,Priest,6,8,Herbalism,Skinning,3859.0879,21875,171,93,Female,32,1511-11-30,Basic,Single,3
237,Nobundo Starweaver,Draenei,Warrior,4,10,Mining,Tailoring,1419.337,22953,172,,Male,37,1897-08-31,Basic,Divorced,2
238,Orgrim Blackrock,Orc,Warlock,6,4,Blacksmithing,Jewelcrafting,25257.578,20555,173,19,Male,45,1988-06-22,None,Married,0
239,Tyrande Feathermoon,Night Elf,Paladin,2,1,Skinning,Herbalism,8367.1865,23904,174,44,Female,42,1441-03-24,None,Single,3
241,Blackhand Dragonmaw,Orc,Rogue,2,1,Mining,Mining,16332.379,23681,175,5,Male,43,1097-05-20,None,Divorced,1
242,Zalazane Bonecrusher,Troll,Death Knight,6,6,Mining,Enchanting,4658.7246,23180,176,85,Male,36,1641-07-14,Master,Married,0
244,Brann Hammerfall,Dwarf,Hunter,4,7,Enchanting,Engineering,644.68536,24523,177,92,Male,39,1673-08-16,Advanced,Married,2
3205,Halford Starseeker,Worgen,Monk,2,10,Skinning,Jewelcrafting,98713.211,20658,178,93,Male,30,1883-10-30,Basic,Single,0
245,Hobart Blastfuse,Goblin,Rogue,1,10,Blacksmithing,Tailoring,767.79871,5354,178,14,Male,34,1569-03-16,None,Single,2
247,Leonid Zelling,Undead,Paladin,4,8,Alchemy,Engineering,10511.913,24646,179,77,Male,32,1823-12-25,Basic,Single,5
249,Druz Blastfuse,Goblin,Paladin,2,1,Jewelcrafting,Blacksmithing,180.80948,13666,180,8,Female,52,1528-02-18,Advanced,Married,2
252,Gavan Thunderbrew,Dwarf,Priest,1,10,Engineering,Mining,1055.5574,23926,181,44,Male,57,1708-10-02,Advanced,Married,0
253,Tirion Proudmoore,Human,Priest,4,3,Enchanting,Tailoring,104516.63,19882,182,,Male,30,1341-07-09,Basic,Divorced,2
254,Shandris Nightsong,Night Elf,Rogue,1,1,Herbalism,Alchemy,947.93921,1383,183,97,Male,52,1639-11-17,Basic,Single,2
10145,Uther Fordragon,Human,Demon Hunter,1,1,Blacksmithing,Blacksmithing,48446.969,20598,183,48,Male,39,1684-09-29,Basic,Married,0
257,Rokhan Gurubashi,Troll,Hunter,19,7,Tailoring,Engineering,60352.949,20808,184,61,Male,42,1602-07-01,Advanced,Married,2
1916,Blackhand Frostwolf,Orc,Priest,1,7,Mining,Skinning,170.15562,18036,184,62,Female,32,1509-02-11,Basic,Single,1
258,Vincent Crowley,Worgen,Paladin,1,3,Enchanting,Enchanting,10114.822,5159,185,36,Female,34,1840-12-11,Basic,Married,1
259,Thargas Thaurissan,Dwarf,Hunter,2,8,Skinning,Herbalism,9385.4102,23664,186,66,Male,83,1376-09-11,Basic,Divorced,1
261,Zazzle Boomfizzle,Goblin,Hunter,12,8,Tailoring,Engineering,11.74436,15654,187,,Female,35,1342-07-10,None,Single,1
262,Tae'thelan Sunreaver,Blood Elf,Mage,3,4,Leatherworking,Alchemy,2034.8029,17270,188,78,Male,36,1295-10-10,Advanced,Divorced,3
3668,Orgrim Saurfang,Orc,Priest,1,4,Alchemy,Mining,5324.3242,1422,188,98,Female,39,1574-10-08,Basic,Divorced,2
8784,Durotan Dragonmaw,Orc,Warlock,4,4,Engineering,Jewelcrafting,67.189407,22638,188,,Female,45,1440-10-28,Basic,Widowed,0
264,Rokhan Gurubashi,Troll,Warrior,1,7,Skinning,Jewelcrafting,11933.786,19939,189,73,Female,42,1200-02-23,None,Married,0
6315,Razlo Boltbucket,Gnome,Paladin,2,2,Engineering,Enchanting,1460.8308,13817,190,17,Female,44,1161-09-21,Advanced,Divorced,1
266,Jaina Proudmoore,Human,Warrior,13,2,Enchanting,Mining,1173.6461,20720,190,83,Female,33,1625-08-22,Master,Single,3
268,Anduin Proudmoore,Human,Rogue,4,5,Enchanting,Engineering,3365.4336,17607,191,67,Female,42,1841-07-08,Advanced,Single,1
269,Vanessa Shaw,Human,Warrior,5,6,Alchemy,Alchemy,5773.7632,21699,192,1,Female,36,1032-03-30,Advanced,Married,2
270,Jeklik Darkspear,Troll,Mage,1,4,Herbalism,Mining,1855.5996,6081,193,23,Male,75,1841-12-15,Advanced,Married,1
271,Cordana Feathermoon,Night Elf,Mage,2,2,Herbalism,Herbalism,764.47559,6964,194,84,Male,39,1697-11-22,Basic,Married,0
4083,Astalor Brightwing,Blood Elf,Hunter,2,2,Blacksmithing,Mining,1059.614,24049,194,,Female,34,1614-08-07,Advanced,Married,2
3597,Tyrande Feathermoon,Night Elf,Priest,8,2,Tailoring,Tailoring,8857.3467,5545,194,,Female,30,1103-11-24,Basic,Married,2
272,Maiev Moonwhisper,Night Elf,Warlock,1,6,Leatherworking,Leatherworking,55225.828,446,195,87,Male,37,1303-08-14,Advanced,Married,2
273,Kelsey Steelspark,Gnome,Warrior,7,3,Herbalism,Jewelcrafting,22874.91,6049,196,34,Male,36,1971-03-29,Advanced,Married,1
274,Gunther Zelling,Undead,Hunter,4,4,Herbalism,Jewelcrafting,786.78247,3412,197,3,Female,51,1112-01-11,Master,Married,1
6936,Arthas Proudmoore,Human,Monk,1,4,Alchemy,Tailoring,1358.3451,8247,197,75,Male,39,1753-09-12,Basic,Married,2
275,Aethas Flamestrike,Blood Elf,Warlock,2,4,Jewelcrafting,Tailoring,12.700915,19249,198,,Male,38,1034-12-19,Basic,Single,0
276,Sassy Goldgrubber,Goblin,Warlock,2,3,Mining,Skinning,217566.05,23677,199,96,Female,32,1310-03-21,Basic,Single,2
4933,Meryl Menethil,Undead,Paladin,4,3,Alchemy,Engineering,343.19467,3505,199,47,Female,33,1467-10-23,Advanced,Married,0
278,Vanessa Fordragon,Human,Warrior,12,8,Leatherworking,Tailoring,5492.5317,22826,200,37,Female,47,1627-11-13,Basic,Single,1
279,Durotan Blackrock,Orc,Priest,2,9,Leatherworking,Tailoring,2456.8718,13556,201,26,Male,40,1897-02-27,Advanced,Divorced,0
280,Kurdran Deepforge,Dwarf,Warrior,1,8,Engineering,Jewelcrafting,33021.676,14420,202,1,Male,44,1400-10-08,Basic,Single,1
281,Leonid Windrunner,Undead,Warrior,1,9,Engineering,Jewelcrafting,5194.4995,19691,203,51,Male,45,1803-10-25,None,Single,0
283,Fandral Bearmantle,Night Elf,Warlock,5,1,Mining,Herbalism,42848.469,6296,204,71,Female,38,1940-03-28,None,Married,1
1931,Rehgar Frostwolf,Orc,Hunter,2,1,Skinning,Engineering,67437.883,429,204,101,Male,42,1773-02-11,Advanced,Single,4
284,Lorna Crowley,Human,Hunter,3,2,Alchemy,Skinning,3815.8301,6315,205,25,Male,31,1796-06-28,Basic,Married,0
285,Halduron Dawnsinger,Blood Elf,Paladin,5,8,Enchanting,Skinning,16777.264,11579,206,,Female,35,1160-01-20,Basic,Widowed,0
6427,Mathias Wrynn,Human,Paladin,1,2,Blacksmithing,Herbalism,4095.6558,13298,207,76,Male,37,1439-04-10,None,Divorced,2
286,Megs Bangshift,Goblin,Druid,99,2,Alchemy,Engineering,806.22321,13734,207,55,Male,32,1856-10-13,Advanced,Divorced,1
287,Bolvar VanCleef,Human,Priest,6,5,Mining,Jewelcrafting,1242.631,10873,208,,Female,40,1371-11-22,Advanced,Married,1
289,Iridi Truthseeker,Draenei,Death Knight,27,4,Leatherworking,Tailoring,2910.7598,10535,209,13,Male,79,1114-12-21,Basic,Divorced,0
290,Uther Fordragon,Human,Priest,1,4,Enchanting,Herbalism,1419.0033,22276,210,29,Female,53,1745-03-27,Advanced,Single,0
291,Iridi Crystalheart,Draenei,Priest,1,7,Herbalism,Engineering,1182.3939,7373,211,77,Male,37,1680-02-06,None,Married,3
292,Varian Crowley,Human,Shaman,7,8,Enchanting,Enchanting,4436.7729,19303,212,69,Female,34,1357-06-08,Advanced,Single,0
293,Krix Greasebot,Goblin,Hunter,2,3,Herbalism,Enchanting,3282.769,2572,213,,Female,45,1449-12-25,Advanced,Divorced,0
295,Hamuul Earthfury,Tauren,Druid,1,2,Herbalism,Alchemy,267.78586,1328,214,44,Female,37,1596-10-12,Master,Single,0
296,Zazzle Goldgrubber,Goblin,Paladin,2,2,Herbalism,Engineering,3315.4631,21869,215,,Male,24,1291-04-01,Advanced,Married,3
2245,Thrall Hellscream,Orc,Shaman,1,5,Blacksmithing,Mining,34329.766,2043,216,,Female,34,1226-10-23,Master,Widowed,0
297,Falstad Deepforge,Dwarf,Druid,78,5,Herbalism,Herbalism,5581.8486,9416,216,5,Male,36,1878-04-24,Advanced,Single,2
298,Toshley Steelspark,Gnome,Priest,1,5,Tailoring,Alchemy,11894.149,21272,217,62,Female,37,1866-04-19,Basic,Divorced,0
4865,Jarod Feathermoon,Night Elf,Mage,3,5,Engineering,Mining,60786.289,16945,217,,Female,44,1398-07-01,Advanced,Married,2
300,Astalor Sunreaver,Blood Elf,Warlock,3,9,Mining,Leatherworking,2419.6519,20970,218,96,Female,37,1569-09-26,None,Single,4
6489,Lilian Crowley,Undead,Warrior,23,9,Enchanting,Leatherworking,9578.8877,1795,218,34,Female,26,1762-01-22,Master,Single,3
3817,Arthas Prestor,Human,Paladin,9,9,Skinning,Herbalism,18934.336,3743,218,16,Female,41,1588-05-02,Advanced,Married,1
1441,Uther Fordring,Human,Hunter,25,2,Blacksmithing,Jewelcrafting,10177.345,23195,219,,Female,31,1183-01-07,Advanced,Divorced,0
301,Kurdran Ironforge,Dwarf,Warrior,5,2,Tailoring,Leatherworking,17302.455,14055,219,10,Male,47,1075-05-15,Advanced,Divorced,1
302,Magatha Stormhoof,Tauren,Paladin,3,5,Enchanting,Skinning,714.74268,4372,220,84,Female,36,1296-06-29,Master,Married,1
3389,Naisha Shadowsong,Night Elf,Priest,1,5,Herbalism,Jewelcrafting,7746.0835,4913,220,99,Female,50,1391-03-11,Basic,Married,1
6932,Illidan Stormrage,Night Elf,Warrior,29,7,Blacksmithing,Leatherworking,6272.1367,585,221,,Male,32,1787-08-16,None,Single,1
305,Vanessa Shaw,Human,Monk,4,7,Leatherworking,Engineering,54663.965,9958,221,38,Female,34,1139-12-16,Advanced,Married,3
5037,Uther Mograine,Human,Paladin,7,7,Mining,Blacksmithing,67555.195,12105,221,,Male,40,1561-11-29,Advanced,Married,2
306,Liadrin Sunstrider,Blood Elf,Paladin,1,3,Tailoring,Leatherworking,201.92227,15722,222,77,Female,38,1370-07-12,Advanced,Widowed,4
307,Cairne Skychaser,Tauren,Priest,17,4,Blacksmithing,Herbalism,100.24183,19433,223,26,Female,32,1745-01-30,Basic,Single,0
6310,Tirion Proudmoore,Human,Monk,3,4,Engineering,Jewelcrafting,3724.4429,20681,223,97,Female,31,1710-10-07,Basic,Single,1
1818,Zandalar Voodoomaster,Troll,Hunter,35,2,Mining,Leatherworking,1760.7484,21675,224,27,Female,48,1255-04-22,Basic,Married,1
308,Zazzle Rocketfuel,Goblin,Warlock,30,2,Alchemy,Alchemy,818.19739,19325,224,69,Female,30,1680-08-17,Basic,Single,4
309,Baine Wildmane,Tauren,Paladin,1,10,Herbalism,Engineering,1341.595,6111,225,31,Male,40,1474-02-05,Advanced,Single,1
6524,Vincent Greymane,Worgen,Monk,1,3,Alchemy,Alchemy,174.5118,20588,226,70,Female,48,1268-12-30,Basic,Married,2
310,Varian VanCleef,Human,Warrior,14,3,Leatherworking,Enchanting,8467.0352,15380,226,14,Male,50,1924-05-18,Basic,Single,2
311,Orgrim Hellscream,Orc,Priest,15,6,Jewelcrafting,Mining,13107.765,18310,227,,Female,29,1845-04-10,Basic,Divorced,3
5095,Thargas Wildhammer,Dwarf,Shaman,1,6,Jewelcrafting,Mining,12163.214,3870,227,101,Male,29,1114-10-17,Advanced,Married,0
312,Brann Deepforge,Dwarf,Mage,3,7,Tailoring,Alchemy,62794.598,16770,228,92,Female,35,1335-05-17,Basic,Married,2
313,Malfurion Starseeker,Night Elf,Priest,3,5,Engineering,Mining,89213.781,15831,229,76,Male,38,1103-12-02,Basic,Married,1
314,Millhouse Thermaplugg,Gnome,Warlock,4,5,Skinning,Enchanting,26870.32,14647,230,1,Male,40,1180-06-29,Advanced,Single,0
315,Gunther Zelling,Undead,Rogue,48,8,Jewelcrafting,Jewelcrafting,1002484.1,24171,231,8,Female,33,1515-05-07,Basic,Divorced,1
2990,Krix Bangshift,Goblin,Druid,1,8,Mining,Engineering,1788.2185,8389,231,55,Male,43,1320-05-23,Advanced,Married,0
6333,Garrosh Thunderlord,Orc,Priest,2,9,Alchemy,Mining,1005.131,24983,232,5,Male,73,1524-02-09,Advanced,Married,1
316,Falstad Bronzebeard,Dwarf,Priest,85,9,Mining,Leatherworking,122588.08,16696,232,56,Female,57,1316-08-21,Master,Single,0
317,Garrosh Bleeding Hollow,Orc,Shaman,13,9,Leatherworking,Skinning,23355.225,323,233,49,Male,45,1933-02-28,Advanced,Widowed,1
318,Shandris Stormrage,Night Elf,Rogue,5,2,Engineering,Herbalism,2489.8896,19428,234,85,Male,45,1509-09-17,Advanced,Married,2
6764,Zul'jin Hexer,Troll,Monk,13,2,Leatherworking,Mining,7080.5483,18106,234,34,Male,50,1909-02-10,Advanced,Widowed,0
319,Thargas Stormpike,Dwarf,Hunter,2,5,Mining,Blacksmithing,147985.58,14478,235,20,Male,38,1982-09-01,Basic,Single,2
320,Durotan Frostwolf,Orc,Shaman,7,7,Jewelcrafting,Enchanting,30528.791,6178,236,15,Male,31,1900-05-24,Basic,Divorced,1
321,Broll Stormrage,Night Elf,Warlock,2,7,Leatherworking,Leatherworking,4404.1553,14081,237,42,Female,37,1193-09-21,Basic,Single,2
322,Varian VanCleef,Human,Rogue,4,4,Jewelcrafting,Blacksmithing,24247.016,10540,238,29,Male,33,1390-05-13,Basic,Widowed,0
1255,Lor'themar Brightwing,Blood Elf,Priest,5,4,Tailoring,Skinning,17407.303,4435,238,,Female,40,1545-06-14,Advanced,Married,1
323,Zalazane Spiritchaser,Troll,Warlock,21,9,Skinning,Alchemy,19884.244,2669,239,60,Female,42,1961-06-18,None,Married,0
326,Fizzlebang Cogspinner,Gnome,Rogue,1,6,Tailoring,Enchanting,2631.8584,10069,240,,Female,34,1577-06-18,Basic,Divorced,4
1416,Blackhand Hellscream,Orc,Hunter,3,5,Skinning,Jewelcrafting,18877.078,13500,241,70,Male,40,1250-02-12,None,Single,0
5881,Vol'jin Spiritchaser,Troll,Paladin,2,5,Blacksmithing,Jewelcrafting,216.62863,19785,241,66,Female,53,1093-08-13,Advanced,Married,0
3283,Maiev Stormrage,Night Elf,Shaman,5,5,Alchemy,Engineering,24022.322,12054,241,5,Male,30,1437-08-15,Basic,Single,0
327,Durotan Doomhammer,Orc,Warlock,10,5,Enchanting,Jewelcrafting,4281.5225,3310,241,70,Male,31,1584-05-12,None,Single,0
4335,Moira Wildhammer,Dwarf,Rogue,1,2,Engineering,Mining,700.54224,6148,242,55,Female,55,1321-12-04,Advanced,Single,4
211,Tirion Shaw,Human,Mage,1,2,Enchanting,Alchemy,14777.468,5974,242,13,Male,39,1889-11-04,Advanced,Single,2
328,Anduin Mograine,Human,Mage,4,2,Jewelcrafting,Alchemy,210.79111,1778,242,1,Female,38,1483-05-24,Master,Married,2
329,Thrall Frostwolf,Orc,Warlock,1,4,Engineering,Tailoring,3068.5229,18600,243,63,Female,37,1480-01-27,Advanced,Married,0
332,Sassy Sparkbolt,Goblin,Hunter,1,9,Enchanting,Blacksmithing,3716.6174,19126,244,32,Male,35,1468-01-03,None,Widowed,2
333,Kael'thas Theron,Blood Elf,Warrior,3,4,Jewelcrafting,Blacksmithing,4912.1826,382,245,92,Female,53,1084-11-05,Basic,Single,2
7687,Gallywix Kaboombox,Goblin,Warrior,1,4,Herbalism,Engineering,171.13309,6088,245,,Male,38,1105-08-06,Basic,Single,0
334,Zul'jin Voodoomaster,Troll,Rogue,2,4,Tailoring,Alchemy,80.703438,7658,246,36,Female,53,1767-05-01,Advanced,Single,2
336,Maraad Lightwarden,Draenei,Paladin,1,10,Leatherworking,Mining,4036.2668,20538,247,39,Male,53,2005-06-24,Advanced,Married,2
337,Varian Shaw,Human,Monk,1,6,Herbalism,Enchanting,3300.7102,18337,248,,Male,32,1970-01-15,Basic,Single,2
341,Durotan Thunderlord,Orc,Paladin,1,10,Mining,Skinning,96.012054,24999,249,54,Male,86,1569-01-23,Basic,Married,2
3946,Calia Voss,Undead,Shaman,2,10,Herbalism,Leatherworking,5063.7588,24983,249,80,Male,35,1445-08-09,Master,Single,1
342,Bolvar Menethil,Human,Warlock,25,2,Leatherworking,Herbalism,22261.83,6203,250,102,Female,36,1580-07-15,Basic,Single,2
343,Bolvar Menethil,Human,Druid,1,2,Jewelcrafting,Mining,1750.1836,14730,251,46,Female,46,1117-02-01,None,Married,3
345,Uther Fordring,Human,Rogue,1,5,Tailoring,Leatherworking,3333.7136,9173,252,5,Female,33,1576-02-07,Advanced,Married,2
346,Thargas Thaurissan,Dwarf,Rogue,1,3,Enchanting,Blacksmithing,13515.89,17579,253,,Female,47,1345-10-08,Basic,Divorced,3
347,Malfurion Shadowsong,Night Elf,Warrior,1,4,Herbalism,Blacksmithing,1439.3506,22750,254,,Male,40,1183-11-18,Master,Married,5
348,Vanessa VanCleef,Human,Death Knight,4,10,Herbalism,Herbalism,717.81921,7322,255,,Female,34,1549-08-25,Master,Married,2
350,Orgrim Blackrock,Orc,Warrior,1,8,Blacksmithing,Jewelcrafting,2119.1035,17995,256,97,Female,33,1868-01-19,Advanced,Single,3
6115,Cordana Ravencrest,Night Elf,Demon Hunter,13,8,Jewelcrafting,Alchemy,191.97289,9473,256,97,Male,39,1633-06-26,Basic,Married,1
351,Mathias VanCleef,Human,Warlock,2,9,Enchanting,Alchemy,3017.5103,2332,257,,Male,44,1260-07-21,Advanced,Married,1
356,Amelia Felstorm,Undead,Warrior,5,1,Jewelcrafting,Alchemy,46736.488,812,258,8,Female,44,1715-11-26,Advanced,Single,2
2883,Valeera Theron,Blood Elf,Hunter,5,1,Enchanting,Alchemy,279.92142,21755,258,36,Female,67,1358-08-21,Advanced,Divorced,2
358,Talanji Hexer,Troll,Hunter,77,5,Mining,Herbalism,596.1441,15515,259,49,Male,34,1798-10-06,Basic,Married,2
3197,Lorna VanCleef,Human,Paladin,1,2,Alchemy,Mining,4731.6738,8346,260,81,Female,45,1592-09-12,None,Married,3
3028,Jarod Staghelm,Night Elf,Hunter,1,2,Leatherworking,Blacksmithing,299.7525,1488,260,8,Male,29,1658-01-07,Basic,Single,1
360,Tyrande Moonwhisper,Night Elf,Warlock,2,2,Leatherworking,Blacksmithing,275639.06,8722,260,,Male,56,1087-10-01,Basic,Widowed,2
6293,Cordana Starseeker,Night Elf,Shaman,50,7,Skinning,Enchanting,1276.7358,17400,261,41,Female,45,1337-09-01,Basic,Single,2
361,Blackhand Thunderlord,Orc,Paladin,1,7,Skinning,Tailoring,12757.899,19291,261,1,Female,41,1812-04-07,Basic,Married,2
5774,Naisha Nightsong,Night Elf,Shaman,1,7,Engineering,Skinning,401.70581,5588,261,18,Female,30,1056-06-30,Basic,Married,0
365,Tobias Starseeker,Worgen,Monk,1,5,Herbalism,Tailoring,16133.193,8580,262,69,Male,32,1331-03-25,Basic,Single,0
