student_id,name,age,gender,major,learning_style,parents_education_level,avg_sleep_hours,high_school_gpa,study_hours_per_week,family_income,english_proficiency,math_proficiency,science_proficiency,final_gpa,graduation_within_4_years,academic_performance_description
172,Michael Mcclain,18,Female,Business,Reading/Writing,High School,9.399206410170684,3.2,10,236000.0,79,79,74,3.0,1,Solid performance with room for increased study time
173,Maria Morris,19,Female,Business,Reading/Writing,Doctorate,8.054713813330006,3.89,40,38000.0,95,95,100,3.25,1,Good academic standing maintained through consistent effort
174,Carrie Horton,18,Female,Business,Kinesthetic,Associate Degree,7.799810976848969,2.24,8,84000.0,60,64,71,2.25,1,"Below average performance, needs significant increase in study effort"
175,Patrick Thornton,20,Female,Computer Science,Visual,Associate Degree,7.248105490449556,3.48,20,93000.0,80,100,95,3.25,1,Good academic standing maintained through consistent effort
176,Garrett Ramos,18,Male,Business,Visual,Associate Degree,4.926973646961343,3.01,7,99000.0,83,71,64,1.5,0,"Below average performance, needs significant increase in study effort"
177,Mr. William Hill,20,Male,Biology,Auditory,Doctorate,6.274574290666845,3.85,28,99000.0,84,78,95,3.5,1,High achievement despite suboptimal rest
178,Jeremy Solomon,19,Male,Mathematics,Visual,High School,8.26267116217602,3.39,8,35000.0,75,96,77,2.0,1,"Below average performance, needs significant increase in study effort"
179,John Mendez,22,Male,Mathematics,Visual,Bachelor's Degree,5.423169955326246,4.0,27,129000.0,85,95,94,3.5,1,High achievement despite suboptimal rest
180,Eric Walker,18,Female,Biology,Auditory,Bachelor's Degree,4.0,3.93,21,120000.0,84,73,97,2.0,1,"Struggling despite effort, may benefit from academic support services"
181,Nicole Simpson,18,Male,Computer Science,Kinesthetic,Bachelor's Degree,6.659340988328611,3.92,19,90000.0,83,97,100,2.75,1,"Average performance, requires more focused study approach"
182,Zachary Fuentes,18,Non-Binary,Business,Reading/Writing,High School,6.787363668958692,3.72,35,52000.0,89,92,86,3.0,1,Good academic standing maintained through consistent effort
183,Anthony Thompson,22,Female,Business,Auditory,Bachelor's Degree,7.2033451246220634,3.4,40,64000.0,85,79,82,3.5,1,Strong performance supported by good sleep habits
184,Gary Woods,21,Female,Business,Kinesthetic,High School,8.092777965271804,3.02,6,84000.0,69,61,69,2.0,1,"Below average performance, needs significant increase in study effort"
185,Zachary Richardson,18,Male,Psychology,Auditory,Associate Degree,7.956408718346813,3.56,16,53000.0,92,77,82,3.0,1,Solid performance with room for increased study time
186,Samantha Dudley,20,Female,Psychology,Kinesthetic,Bachelor's Degree,7.3881547078658825,3.62,29,101000.0,93,81,93,3.0,1,Good academic standing maintained through consistent effort
187,Jason Cross,21,Female,Engineering,Auditory,High School,8.793297082130064,2.85,16,56000.0,79,92,83,2.25,1,"Struggling despite effort, may benefit from academic support services"
188,Danielle Bryan,19,Female,Engineering,Kinesthetic,Bachelor's Degree,4.721545328780028,3.45,27,54000.0,81,91,95,3.5,1,High achievement despite suboptimal rest
189,Robert Anderson,19,Female,Mathematics,Auditory,High School,7.7568727217160856,2.98,13,31000.0,83,89,80,2.75,1,"Average performance, requires more focused study approach"
190,Brett Estrada,18,Female,Economics,Kinesthetic,Bachelor's Degree,7.939807545005413,2.82,30,109000.0,84,92,91,2.75,1,"Average performance, requires more focused study approach"
191,Brittany Case,18,Male,Business,Auditory,Associate Degree,5.14065657087964,3.77,20,56000.0,84,89,93,2.0,1,"Struggling despite effort, may benefit from academic support services"
192,Thomas Ochoa,21,Female,Social Sciences,Reading/Writing,High School,4.745694086976416,3.03,17,41000.0,87,73,72,2.75,1,"Average performance, possibly impacted by insufficient rest"
193,Tonya Erickson,22,Male,Social Sciences,Reading/Writing,High School,5.8810868102865985,4.0,11,35000.0,89,80,70,3.0,1,Solid performance with room for increased study time
194,Nicholas Barber,20,Male,Business,Visual,Master's Degree,6.0076878362270625,2.56,20,15000.0,81,82,84,2.5,1,"Average performance, requires more focused study approach"
195,Michael Riley,18,Male,Engineering,Kinesthetic,High School,8.130129195253646,2.72,21,189000.0,73,85,95,2.25,1,"Struggling despite effort, may benefit from academic support services"
196,Nicole Johnson,18,Male,Psychology,Auditory,High School,6.0781918244633575,3.02,16,27000.0,82,86,93,2.25,1,"Struggling despite effort, may benefit from academic support services"
197,Darlene Harris,20,Male,Social Sciences,Kinesthetic,High School,5.715477222578194,3.57,17,168000.0,86,92,96,2.5,1,"Average performance, possibly impacted by insufficient rest"
198,Erin Pitts,21,Male,Mathematics,Reading/Writing,Bachelor's Degree,6.0825493949581615,3.45,24,78000.0,94,90,91,3.25,1,Good academic standing maintained through consistent effort
199,Melissa Wheeler,21,Non-Binary,Computer Science,Kinesthetic,Associate Degree,8.677948501231317,3.28,18,53000.0,87,92,89,2.5,1,"Average performance, requires more focused study approach"
200,Christine Jennings,20,Female,Engineering,Auditory,High School,7.019565061565428,2.44,11,78000.0,74,86,93,2.0,1,"Struggling despite effort, may benefit from academic support services"
201,Matthew Wood,20,Non-Binary,Psychology,Kinesthetic,High School,6.731123461964632,2.42,20,62000.0,74,76,82,2.25,0,"Struggling despite effort, may benefit from academic support services"
202,Ryan Ferrell,18,Male,Psychology,Auditory,High School,6.834991751948423,3.16,13,52000.0,100,93,95,2.75,1,"Average performance, requires more focused study approach"
203,Ronald Willis,18,Male,Business,Reading/Writing,High School,8.938090501489784,2.32,4,70000.0,81,65,65,2.25,1,"Below average performance, needs significant increase in study effort"
204,Aaron Osborne,21,Female,Mathematics,Reading/Writing,Associate Degree,5.876242410095138,2.86,33,76000.0,86,86,75,3.0,1,Good academic standing maintained through consistent effort
205,Richard Walker,20,Male,Biology,Reading/Writing,Bachelor's Degree,8.973262436410156,3.5,16,81000.0,76,84,96,3.5,1,Strong performance supported by good sleep habits
206,Clarence Jackson,18,Male,Mathematics,Visual,High School,7.315744448382255,2.51,4,115000.0,68,86,73,1.5,1,"Below average performance, needs significant increase in study effort"
207,Allen Williams,18,Female,Mathematics,Reading/Writing,Associate Degree,6.759370927036978,3.93,25,37000.0,87,99,100,3.75,1,Outstanding achievement through dedicated effort and consistent study
208,Anthony Campbell,20,Male,Economics,Kinesthetic,Associate Degree,10.0,3.74,39,47000.0,97,98,96,3.25,1,Good academic standing maintained through consistent effort
209,Wendy Summers,18,Female,Engineering,Visual,Doctorate,5.416540765302106,2.71,28,29000.0,72,100,92,2.75,1,"Average performance, possibly impacted by insufficient rest"
210,Austin Nguyen,18,Female,Biology,Reading/Writing,Master's Degree,6.469471360649491,2.91,36,8000.0,100,84,94,3.5,1,High achievement despite suboptimal rest
211,Krista Taylor,19,Male,Business,Kinesthetic,Bachelor's Degree,5.151353141254,2.11,10,94000.0,70,68,82,2.5,1,"Average performance, possibly impacted by insufficient rest"
212,Danielle Logan,20,Male,Biology,Kinesthetic,High School,8.428692955804255,2.61,5,85000.0,68,61,78,1.75,0,"Below average performance, needs significant increase in study effort"
213,Connor Berry,20,Female,Business,Kinesthetic,High School,9.533783400477517,3.38,12,15000.0,85,79,92,2.75,1,"Average performance, requires more focused study approach"
214,Joseph Brewer,18,Male,Biology,Auditory,High School,9.504884172106959,2.79,24,43000.0,83,81,96,2.75,1,"Average performance, requires more focused study approach"
215,Melissa Griffin,20,Male,Business,Visual,High School,8.835923129719006,3.23,19,48000.0,71,82,79,1.75,1,"Struggling despite effort, may benefit from academic support services"
216,Wesley Sanchez,18,Non-Binary,Computer Science,Kinesthetic,Associate Degree,6.703569298306052,2.36,19,64000.0,73,79,84,2.5,1,"Average performance, requires more focused study approach"
217,Tiffany Jackson,18,Male,Business,Auditory,Bachelor's Degree,6.45213853376523,3.65,22,54000.0,97,96,91,2.5,1,"Average performance, requires more focused study approach"
218,Gordon Mckinney,20,Female,Computer Science,Reading/Writing,Master's Degree,4.493245341258902,3.1,19,28000.0,83,89,80,3.25,1,Solid performance with room for increased study time
219,Sarah Juarez,20,Non-Binary,Economics,Kinesthetic,Bachelor's Degree,10.0,3.26,21,62000.0,94,100,100,3.75,1,Exceptional academic performance with natural ability
220,Sarah Allen,21,Male,Economics,Auditory,Associate Degree,7.703467117222702,3.08,15,62000.0,75,85,80,2.25,1,"Struggling despite effort, may benefit from academic support services"
221,Lori Benson,20,Male,Psychology,Kinesthetic,Bachelor's Degree,6.262064642695775,2.61,14,48000.0,74,78,83,2.0,1,"Struggling despite effort, may benefit from academic support services"
222,Jordan Bender,19,Male,Business,Visual,High School,8.992085333480452,2.42,15,48000.0,76,90,77,2.25,0,"Struggling despite effort, may benefit from academic support services"
223,Bradley Ferguson,18,Male,Computer Science,Visual,High School,5.540853224859998,3.48,13,36000.0,68,88,85,2.5,1,"Average performance, possibly impacted by insufficient rest"
224,Stacie Jennings,19,Male,Computer Science,Reading/Writing,Bachelor's Degree,7.609933051334011,3.45,22,80000.0,93,92,88,3.25,1,Good academic standing maintained through consistent effort
225,Ann Cooper,18,Female,Business,Kinesthetic,High School,6.741056298563748,3.53,7,74000.0,75,83,75,3.75,1,Exceptional academic performance with natural ability
226,Sonya Griffin,18,Male,Mathematics,Auditory,Associate Degree,7.958015709820451,3.29,19,73000.0,78,91,83,2.5,1,"Average performance, requires more focused study approach"
227,Michael Savage,24,Female,Business,Reading/Writing,High School,6.904639691220818,3.07,12,104000.0,96,89,88,2.5,1,"Average performance, requires more focused study approach"
228,Lisa Stuart,19,Non-Binary,Engineering,Kinesthetic,Bachelor's Degree,4.823608163333164,2.39,32,77000.0,76,90,100,3.5,1,High achievement despite suboptimal rest
229,Christopher Reynolds,21,Female,Computer Science,Reading/Writing,Bachelor's Degree,7.113364559005057,3.11,11,122000.0,91,100,90,2.75,1,"Average performance, requires more focused study approach"
230,Travis Simmons,20,Female,Business,Auditory,High School,8.573296212813043,2.99,14,132000.0,88,78,79,2.0,0,"Struggling despite effort, may benefit from academic support services"
231,John Frazier,20,Male,Psychology,Reading/Writing,Bachelor's Degree,6.9561753912190225,4.0,31,103000.0,100,91,99,3.5,1,High achievement despite suboptimal rest
232,Joel Wilson,19,Female,Biology,Reading/Writing,High School,8.16267268238363,3.34,14,59000.0,81,79,96,2.75,0,"Average performance, requires more focused study approach"
233,David Richardson,19,Female,Business,Reading/Writing,Associate Degree,5.43170577148892,3.89,17,95000.0,81,81,77,2.5,1,"Average performance, possibly impacted by insufficient rest"
234,Joshua Martinez,19,Male,Computer Science,Kinesthetic,Bachelor's Degree,6.960608810095222,3.55,29,104000.0,96,92,98,3.5,1,High achievement despite suboptimal rest
235,Brandon Patterson,18,Male,Engineering,Auditory,Bachelor's Degree,6.063234317367134,2.89,23,151000.0,86,91,92,3.0,0,Good academic standing maintained through consistent effort
236,Michael Lewis,20,Female,Business,Visual,Doctorate,8.120471260157064,3.56,31,99000.0,89,99,94,3.25,1,Good academic standing maintained through consistent effort
237,Katherine Tran,18,Male,Business,Kinesthetic,High School,7.047237343392994,3.12,11,105000.0,71,69,76,2.75,1,"Average performance, requires more focused study approach"
238,Brian Molina,18,Male,Social Sciences,Visual,Bachelor's Degree,8.035110514504918,2.78,14,92000.0,80,78,79,2.25,1,"Struggling despite effort, may benefit from academic support services"
239,Sarah Rose,20,Male,Biology,Visual,Bachelor's Degree,8.631565639236799,3.06,21,106000.0,86,88,100,3.25,1,Good academic standing maintained through consistent effort
240,Kimberly Jones,18,Male,Psychology,Kinesthetic,Master's Degree,8.037427862682083,3.27,31,55000.0,80,87,87,3.0,1,Good academic standing maintained through consistent effort
241,Lauren Carroll,23,Female,Engineering,Kinesthetic,High School,7.409677651440466,3.8,9,26000.0,80,83,87,1.75,0,"Below average performance, needs significant increase in study effort"
242,Nancy Rhodes,23,Female,Engineering,Auditory,Bachelor's Degree,5.502681612232892,2.21,15,157000.0,83,96,86,2.5,1,"Average performance, possibly impacted by insufficient rest"
243,Jeffrey Melton,22,Female,Psychology,Auditory,Associate Degree,6.995820833999648,3.73,15,34000.0,98,82,97,3.5,1,High achievement despite suboptimal rest
244,Jessica Villanueva,19,Male,Biology,Reading/Writing,High School,6.2003643969762505,2.53,12,99000.0,76,65,73,2.0,0,"Struggling despite effort, may benefit from academic support services"
245,Barbara Andrade,18,Male,Economics,Visual,Associate Degree,6.48390406494366,2.44,21,87000.0,76,94,82,2.0,1,"Struggling despite effort, may benefit from academic support services"
246,Richard Johnson,22,Female,Business,Auditory,High School,6.438198773874624,3.59,11,49000.0,87,82,79,2.5,1,"Average performance, requires more focused study approach"
247,Eric Wagner,19,Male,Psychology,Reading/Writing,Associate Degree,5.530111637826633,3.49,24,94000.0,93,84,86,2.5,1,"Average performance, possibly impacted by insufficient rest"
248,Diane Gardner,23,Male,Engineering,Auditory,Master's Degree,4.063992116299016,4.0,22,60000.0,95,91,100,3.5,0,High achievement despite suboptimal rest
249,Arthur Green,23,Female,Mathematics,Kinesthetic,Associate Degree,5.99778542750835,3.53,29,39000.0,71,87,92,2.75,1,"Average performance, possibly impacted by insufficient rest"
250,Emily Walker,21,Male,Biology,Auditory,Bachelor's Degree,7.290069177886239,4.0,17,191000.0,94,84,100,2.25,0,"Struggling despite effort, may benefit from academic support services"
251,Tyrone Bond,18,Female,Psychology,Visual,Associate Degree,4.977734431858765,3.4,27,78000.0,81,84,87,3.0,1,Good academic standing maintained through consistent effort
252,Rebecca Brown,19,Male,Computer Science,Auditory,High School,7.023523354707437,2.92,6,303000.0,79,87,91,2.25,1,"Below average performance, needs significant increase in study effort"
253,Robert Ramirez,21,Male,Biology,Visual,High School,9.850402636466447,3.17,16,104000.0,82,77,87,2.5,1,"Average performance, requires more focused study approach"
254,Laura Lloyd,18,Male,Computer Science,Kinesthetic,Associate Degree,8.534584832878359,3.75,25,77000.0,80,88,90,2.5,1,"Average performance, requires more focused study approach"
255,Leroy Phillips,18,Non-Binary,Business,Visual,High School,9.465312263680794,2.61,7,37000.0,84,86,90,3.25,1,Solid performance with room for increased study time
